date,open,high,low,close,volume,oi
2026-02-25T14:48:00+05:30,25455.85,25458.3,25447.8,25447.8,0,0
2026-02-25T14:49:00+05:30,25448.7,25455.0,25446.15,25450.35,0,0
2026-02-25T14:50:00+05:30,25451.05,25455.45,25448.6,25450.9,0,0
2026-02-25T14:51:00+05:30,25450.9,25451.7,25446.6,25449.55,0,0
2026-02-25T14:52:00+05:30,25449.8,25451.35,25441.45,25443.3,0,0
2026-02-25T14:53:00+05:30,25443.4,25446.45,25439.95,25445.35,0,0
2026-02-25T14:54:00+05:30,25445.55,25460.7,25445.55,25458.35,0,0
2026-02-25T14:55:00+05:30,25459.6,25473.55,25459.6,25466.05,0,0
2026-02-25T14:56:00+05:30,25466.35,25468.45,25461.25,25461.8,0,0
2026-02-25T14:57:00+05:30,25461.9,25462.7,25452.6,25459.45,0,0
2026-02-25T14:58:00+05:30,25460.85,25466.45,25459.25,25461.85,0,0
2026-02-25T14:59:00+05:30,25462.9,25471.25,25458.8,25468.25,0,0
2026-02-25T15:00:00+05:30,25469.8,25502.0,25469.8,25501.5,0,0
2026-02-25T15:01:00+05:30,25500.95,25500.95,25485.15,25495.75,0,0
2026-02-25T15:02:00+05:30,25495.6,25504.1,25495.35,25503.15,0,0
2026-02-25T15:03:00+05:30,25503.1,25505.45,25497.6,25504.2,0,0
2026-02-25T15:04:00+05:30,25504.15,25506.55,25499.9,25501.0,0,0
2026-02-25T15:05:00+05:30,25499.9,25499.9,25483.95,25485.05,0,0
2026-02-25T15:06:00+05:30,25484.7,25487.95,25483.55,25487.0,0,0
2026-02-25T15:07:00+05:30,25486.75,25497.9,25486.75,25497.9,0,0
2026-02-25T15:08:00+05:30,25496.9,25501.4,25488.75,25488.85,0,0
2026-02-25T15:09:00+05:30,25487.55,25489.4,25480.25,25483.35,0,0
2026-02-25T15:10:00+05:30,25482.7,25485.75,25478.55,25480.15,0,0
2026-02-25T15:11:00+05:30,25478.65,25479.9,25469.5,25472.0,0,0
2026-02-25T15:12:00+05:30,25471.7,25478.4,25471.7,25477.7,0,0
2026-02-25T15:13:00+05:30,25477.75,25481.8,25474.15,25479.4,0,0
