date,open,high,low,close,volume,oi,source
2026-04-07T15:07:00+05:30,24.64,24.64,24.64,24.64,0,0,real
2026-04-07T15:08:00+05:30,24.62,24.62,24.62,24.62,0,0,real
2026-04-07T15:09:00+05:30,24.6,24.6,24.6,24.6,0,0,real
2026-04-07T15:10:00+05:30,24.58,24.58,24.58,24.58,0,0,real
2026-04-07T15:11:00+05:30,24.57,24.57,24.57,24.57,0,0,real
2026-04-07T15:12:00+05:30,24.57,24.57,24.57,24.57,0,0,real
2026-04-07T15:13:00+05:30,24.58,24.58,24.58,24.58,0,0,real
2026-04-07T15:14:00+05:30,24.61,24.61,24.61,24.61,0,0,real
2026-04-07T15:15:00+05:30,24.68,24.68,24.68,24.68,0,0,real
2026-04-07T15:17:00+05:30,24.76,24.76,24.76,24.76,0,0,real
2026-04-07T15:18:00+05:30,24.71,24.71,24.71,24.71,0,0,real
2026-04-07T15:19:00+05:30,24.73,24.73,24.73,24.73,0,0,real
2026-04-07T15:20:00+05:30,24.73,24.73,24.73,24.73,0,0,real
2026-04-07T15:21:00+05:30,24.8,24.8,24.8,24.8,0,0,real
2026-04-07T15:22:00+05:30,24.78,24.78,24.78,24.78,0,0,real
2026-04-07T15:23:00+05:30,24.73,24.73,24.73,24.73,0,0,real
2026-04-07T15:24:00+05:30,24.73,24.73,24.73,24.73,0,0,real
2026-04-07T15:25:00+05:30,24.69,24.69,24.69,24.69,0,0,real
2026-04-07T15:26:00+05:30,24.68,24.68,24.68,24.68,0,0,real
2026-04-07T15:27:00+05:30,24.69,24.69,24.69,24.69,0,0,real
2026-04-07T15:28:00+05:30,24.69,24.69,24.69,24.69,0,0,real
2026-04-07T15:29:00+05:30,24.77,24.77,24.77,24.77,0,0,real
2026-04-08T09:15:00+05:30,20.49,20.49,20.49,20.49,0,0,real
2026-04-08T09:16:00+05:30,20.24,20.24,20.24,20.24,0,0,real
2026-04-08T09:17:00+05:30,19.96,19.96,19.96,19.96,0,0,real
2026-04-08T09:18:00+05:30,19.99,19.99,19.99,19.99,0,0,real
2026-04-08T09:19:00+05:30,20.0,20.0,20.0,20.0,0,0,real
2026-04-08T09:20:00+05:30,19.98,19.98,19.98,19.98,0,0,real
2026-04-08T09:21:00+05:30,19.89,19.89,19.89,19.89,0,0,real
2026-04-08T09:22:00+05:30,19.95,19.95,19.95,19.95,0,0,real
2026-04-08T09:23:00+05:30,20.07,20.07,20.07,20.07,0,0,real
2026-04-08T09:24:00+05:30,20.17,20.17,20.17,20.17,0,0,real
2026-04-08T09:25:00+05:30,20.25,20.25,20.25,20.25,0,0,real
2026-04-08T09:26:00+05:30,20.22,20.22,20.22,20.22,0,0,real
2026-04-08T09:27:00+05:30,20.18,20.18,20.18,20.18,0,0,real
2026-04-08T09:28:00+05:30,20.22,20.22,20.22,20.22,0,0,real
2026-04-08T09:29:00+05:30,20.2,20.2,20.2,20.2,0,0,real
2026-04-08T09:30:00+05:30,20.11,20.11,20.11,20.11,0,0,real
2026-04-08T09:31:00+05:30,20.08,20.08,20.08,20.08,0,0,real
2026-04-08T09:32:00+05:30,20.07,20.07,20.07,20.07,0,0,real
2026-04-08T09:33:00+05:30,20.09,20.09,20.09,20.09,0,0,real
2026-04-08T09:34:00+05:30,20.04,20.04,20.04,20.04,0,0,real
2026-04-08T09:35:00+05:30,20.01,20.01,20.01,20.01,0,0,real
2026-04-08T09:36:00+05:30,20.03,20.03,20.03,20.03,0,0,real
2026-04-08T09:37:00+05:30,19.95,19.95,19.95,19.95,0,0,real
2026-04-08T09:38:00+05:30,19.96,19.96,19.96,19.96,0,0,real
2026-04-08T09:39:00+05:30,19.93,19.93,19.93,19.93,0,0,real
2026-04-08T09:40:00+05:30,19.92,19.92,19.92,19.92,0,0,real
2026-04-08T09:41:00+05:30,19.95,19.95,19.95,19.95,0,0,real
2026-04-08T09:42:00+05:30,19.94,19.94,19.94,19.94,0,0,real
2026-04-08T09:43:00+05:30,19.89,19.89,19.89,19.89,0,0,real
2026-04-08T09:44:00+05:30,19.88,19.88,19.88,19.88,0,0,real
2026-04-08T09:45:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T09:46:00+05:30,19.8,19.8,19.8,19.8,0,0,real
2026-04-08T09:47:00+05:30,19.79,19.79,19.79,19.79,0,0,real
2026-04-08T09:48:00+05:30,19.77,19.77,19.77,19.77,0,0,real
2026-04-08T09:49:00+05:30,19.85,19.85,19.85,19.85,0,0,real
2026-04-08T09:50:00+05:30,19.87,19.87,19.87,19.87,0,0,real
2026-04-08T09:51:00+05:30,19.88,19.88,19.88,19.88,0,0,real
2026-04-08T09:52:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T09:53:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T09:54:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T09:55:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T09:56:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T09:57:00+05:30,19.87,19.87,19.87,19.87,0,0,real
2026-04-08T09:58:00+05:30,19.92,19.92,19.92,19.92,0,0,real
2026-04-08T09:59:00+05:30,19.9,19.9,19.9,19.9,0,0,real
2026-04-08T10:00:00+05:30,19.89,19.89,19.89,19.89,0,0,real
2026-04-08T10:01:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T10:02:00+05:30,19.85,19.85,19.85,19.85,0,0,real
2026-04-08T10:03:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T10:04:00+05:30,19.81,19.81,19.81,19.81,0,0,real
2026-04-08T10:05:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T10:06:00+05:30,19.82,19.82,19.82,19.82,0,0,real
2026-04-08T10:07:00+05:30,19.85,19.85,19.85,19.85,0,0,real
2026-04-08T10:08:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T10:09:00+05:30,19.82,19.82,19.82,19.82,0,0,real
2026-04-08T10:10:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T10:11:00+05:30,19.85,19.85,19.85,19.85,0,0,real
2026-04-08T10:12:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T10:13:00+05:30,19.9,19.9,19.9,19.9,0,0,real
2026-04-08T10:14:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T10:15:00+05:30,19.88,19.88,19.88,19.88,0,0,real
2026-04-08T10:16:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T10:17:00+05:30,19.85,19.85,19.85,19.85,0,0,real
2026-04-08T10:18:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T10:19:00+05:30,19.82,19.82,19.82,19.82,0,0,real
2026-04-08T10:20:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T10:21:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T10:22:00+05:30,19.88,19.88,19.88,19.88,0,0,real
2026-04-08T10:23:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T10:24:00+05:30,19.81,19.81,19.81,19.81,0,0,real
2026-04-08T10:25:00+05:30,19.82,19.82,19.82,19.82,0,0,real
2026-04-08T10:26:00+05:30,19.79,19.79,19.79,19.79,0,0,real
2026-04-08T10:27:00+05:30,19.77,19.77,19.77,19.77,0,0,real
2026-04-08T10:28:00+05:30,19.76,19.76,19.76,19.76,0,0,real
2026-04-08T10:29:00+05:30,19.76,19.76,19.76,19.76,0,0,real
2026-04-08T10:30:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T10:31:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T10:32:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T10:33:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T10:34:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T10:35:00+05:30,19.76,19.76,19.76,19.76,0,0,real
2026-04-08T10:36:00+05:30,19.78,19.78,19.78,19.78,0,0,real
2026-04-08T10:37:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T10:38:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T10:39:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T10:40:00+05:30,19.76,19.76,19.76,19.76,0,0,real
2026-04-08T10:41:00+05:30,19.76,19.76,19.76,19.76,0,0,real
2026-04-08T10:42:00+05:30,19.78,19.78,19.78,19.78,0,0,real
2026-04-08T10:43:00+05:30,19.69,19.69,19.69,19.69,0,0,real
2026-04-08T10:44:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T10:45:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T10:46:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T10:47:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T10:48:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T10:49:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T10:50:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T10:51:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T10:52:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T10:53:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T10:54:00+05:30,19.5,19.5,19.5,19.5,0,0,real
2026-04-08T10:55:00+05:30,19.48,19.48,19.48,19.48,0,0,real
2026-04-08T10:56:00+05:30,19.49,19.49,19.49,19.49,0,0,real
2026-04-08T10:57:00+05:30,19.47,19.47,19.47,19.47,0,0,real
2026-04-08T10:58:00+05:30,19.49,19.49,19.49,19.49,0,0,real
2026-04-08T10:59:00+05:30,19.47,19.47,19.47,19.47,0,0,real
2026-04-08T11:00:00+05:30,19.52,19.52,19.52,19.52,0,0,real
2026-04-08T11:01:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T11:02:00+05:30,19.55,19.55,19.55,19.55,0,0,real
2026-04-08T11:03:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T11:04:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T11:05:00+05:30,19.5,19.5,19.5,19.5,0,0,real
2026-04-08T11:06:00+05:30,19.51,19.51,19.51,19.51,0,0,real
2026-04-08T11:07:00+05:30,19.51,19.51,19.51,19.51,0,0,real
2026-04-08T11:08:00+05:30,19.5,19.5,19.5,19.5,0,0,real
2026-04-08T11:09:00+05:30,19.49,19.49,19.49,19.49,0,0,real
2026-04-08T11:10:00+05:30,19.47,19.47,19.47,19.47,0,0,real
2026-04-08T11:11:00+05:30,19.44,19.44,19.44,19.44,0,0,real
2026-04-08T11:12:00+05:30,19.45,19.45,19.45,19.45,0,0,real
2026-04-08T11:13:00+05:30,19.47,19.47,19.47,19.47,0,0,real
2026-04-08T11:14:00+05:30,19.49,19.49,19.49,19.49,0,0,real
2026-04-08T11:15:00+05:30,19.49,19.49,19.49,19.49,0,0,real
2026-04-08T11:16:00+05:30,19.4,19.4,19.4,19.4,0,0,real
2026-04-08T11:17:00+05:30,19.44,19.44,19.44,19.44,0,0,real
2026-04-08T11:18:00+05:30,19.43,19.43,19.43,19.43,0,0,real
2026-04-08T11:19:00+05:30,19.41,19.41,19.41,19.41,0,0,real
2026-04-08T11:20:00+05:30,19.35,19.35,19.35,19.35,0,0,real
2026-04-08T11:21:00+05:30,19.34,19.34,19.34,19.34,0,0,real
2026-04-08T11:22:00+05:30,19.36,19.36,19.36,19.36,0,0,real
2026-04-08T11:23:00+05:30,19.34,19.34,19.34,19.34,0,0,real
2026-04-08T11:24:00+05:30,19.37,19.37,19.37,19.37,0,0,real
2026-04-08T11:25:00+05:30,19.38,19.38,19.38,19.38,0,0,real
2026-04-08T11:26:00+05:30,19.41,19.41,19.41,19.41,0,0,real
2026-04-08T11:27:00+05:30,19.44,19.44,19.44,19.44,0,0,real
2026-04-08T11:28:00+05:30,19.47,19.47,19.47,19.47,0,0,real
2026-04-08T11:29:00+05:30,19.46,19.46,19.46,19.46,0,0,real
2026-04-08T11:30:00+05:30,19.48,19.48,19.48,19.48,0,0,real
2026-04-08T11:31:00+05:30,19.52,19.52,19.52,19.52,0,0,real
2026-04-08T11:32:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T11:33:00+05:30,19.55,19.55,19.55,19.55,0,0,real
2026-04-08T11:34:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T11:35:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T11:36:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T11:37:00+05:30,19.53,19.53,19.53,19.53,0,0,real
2026-04-08T11:38:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T11:39:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T11:40:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T11:41:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T11:42:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T11:43:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T11:44:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T11:45:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T11:46:00+05:30,19.53,19.53,19.53,19.53,0,0,real
2026-04-08T11:47:00+05:30,19.52,19.52,19.52,19.52,0,0,real
2026-04-08T11:48:00+05:30,19.48,19.48,19.48,19.48,0,0,real
2026-04-08T11:49:00+05:30,19.47,19.47,19.47,19.47,0,0,real
2026-04-08T11:50:00+05:30,19.51,19.51,19.51,19.51,0,0,real
2026-04-08T11:51:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T11:52:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T11:53:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T11:54:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T11:55:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T11:56:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T11:57:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T11:58:00+05:30,19.69,19.69,19.69,19.69,0,0,real
2026-04-08T11:59:00+05:30,19.69,19.69,19.69,19.69,0,0,real
2026-04-08T12:00:00+05:30,19.69,19.69,19.69,19.69,0,0,real
2026-04-08T12:01:00+05:30,19.71,19.71,19.71,19.71,0,0,real
2026-04-08T12:02:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T12:03:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T12:04:00+05:30,19.71,19.71,19.71,19.71,0,0,real
2026-04-08T12:05:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T12:06:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T12:07:00+05:30,19.62,19.62,19.62,19.62,0,0,real
2026-04-08T12:08:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T12:09:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T12:10:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T12:11:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T12:12:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T12:13:00+05:30,19.62,19.62,19.62,19.62,0,0,real
2026-04-08T12:14:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T12:15:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T12:16:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T12:17:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T12:18:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T12:19:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T12:20:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T12:21:00+05:30,19.62,19.62,19.62,19.62,0,0,real
2026-04-08T12:22:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T12:23:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T12:24:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T12:25:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T12:26:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T12:27:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T12:28:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T12:29:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T12:30:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T12:31:00+05:30,19.8,19.8,19.8,19.8,0,0,real
2026-04-08T12:32:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T12:33:00+05:30,19.85,19.85,19.85,19.85,0,0,real
2026-04-08T12:34:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T12:35:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T12:36:00+05:30,19.78,19.78,19.78,19.78,0,0,real
2026-04-08T12:37:00+05:30,19.8,19.8,19.8,19.8,0,0,real
2026-04-08T12:38:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T12:39:00+05:30,19.84,19.84,19.84,19.84,0,0,real
2026-04-08T12:40:00+05:30,19.87,19.87,19.87,19.87,0,0,real
2026-04-08T12:41:00+05:30,19.86,19.86,19.86,19.86,0,0,real
2026-04-08T12:42:00+05:30,19.83,19.83,19.83,19.83,0,0,real
2026-04-08T12:43:00+05:30,19.8,19.8,19.8,19.8,0,0,real
2026-04-08T12:44:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T12:45:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T12:46:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T12:47:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T12:48:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T12:49:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T12:50:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T12:51:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T12:52:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T12:53:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T12:54:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T12:55:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T12:56:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T12:57:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T12:58:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T12:59:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T13:00:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T13:01:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T13:02:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T13:03:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T13:04:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T13:05:00+05:30,19.6,19.6,19.6,19.6,0,0,real
2026-04-08T13:06:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T13:07:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T13:08:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T13:09:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T13:10:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T13:11:00+05:30,19.58,19.58,19.58,19.58,0,0,real
2026-04-08T13:12:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T13:13:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T13:14:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:15:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:16:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T13:17:00+05:30,19.53,19.53,19.53,19.53,0,0,real
2026-04-08T13:18:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:19:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T13:20:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T13:21:00+05:30,19.57,19.57,19.57,19.57,0,0,real
2026-04-08T13:22:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:23:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:24:00+05:30,19.55,19.55,19.55,19.55,0,0,real
2026-04-08T13:25:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T13:26:00+05:30,19.53,19.53,19.53,19.53,0,0,real
2026-04-08T13:27:00+05:30,19.54,19.54,19.54,19.54,0,0,real
2026-04-08T13:28:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:29:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:30:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:31:00+05:30,19.56,19.56,19.56,19.56,0,0,real
2026-04-08T13:32:00+05:30,19.55,19.55,19.55,19.55,0,0,real
2026-04-08T13:33:00+05:30,19.59,19.59,19.59,19.59,0,0,real
2026-04-08T13:34:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T13:35:00+05:30,19.71,19.71,19.71,19.71,0,0,real
2026-04-08T13:36:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T13:37:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T13:38:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T13:39:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T13:40:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T13:41:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T13:42:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T13:43:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T13:44:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T13:45:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T13:46:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T13:47:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T13:48:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T13:49:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T13:50:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T13:51:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T13:52:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T13:53:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T13:54:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T13:55:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T13:56:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T13:57:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T13:58:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T13:59:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T14:00:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T14:01:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T14:02:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T14:03:00+05:30,19.65,19.65,19.65,19.65,0,0,real
2026-04-08T14:04:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T14:05:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T14:06:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:07:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:08:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T14:09:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T14:10:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T14:11:00+05:30,19.69,19.69,19.69,19.69,0,0,real
2026-04-08T14:12:00+05:30,19.66,19.66,19.66,19.66,0,0,real
2026-04-08T14:13:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:14:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:15:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T14:16:00+05:30,19.77,19.77,19.77,19.77,0,0,real
2026-04-08T14:17:00+05:30,19.79,19.79,19.79,19.79,0,0,real
2026-04-08T14:18:00+05:30,19.81,19.81,19.81,19.81,0,0,real
2026-04-08T14:19:00+05:30,19.78,19.78,19.78,19.78,0,0,real
2026-04-08T14:20:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:21:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:22:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:23:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:24:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:25:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T14:26:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:27:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:28:00+05:30,19.75,19.75,19.75,19.75,0,0,real
2026-04-08T14:29:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:30:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:31:00+05:30,19.72,19.72,19.72,19.72,0,0,real
2026-04-08T14:32:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:33:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:34:00+05:30,19.74,19.74,19.74,19.74,0,0,real
2026-04-08T14:35:00+05:30,19.69,19.69,19.69,19.69,0,0,real
2026-04-08T14:36:00+05:30,19.71,19.71,19.71,19.71,0,0,real
2026-04-08T14:37:00+05:30,19.71,19.71,19.71,19.71,0,0,real
2026-04-08T14:38:00+05:30,19.72,19.72,19.72,19.72,0,0,real
2026-04-08T14:39:00+05:30,19.73,19.73,19.73,19.73,0,0,real
2026-04-08T14:40:00+05:30,19.71,19.71,19.71,19.71,0,0,real
2026-04-08T14:41:00+05:30,19.7,19.7,19.7,19.7,0,0,real
2026-04-08T14:42:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T14:43:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T14:44:00+05:30,19.63,19.63,19.63,19.63,0,0,real
2026-04-08T14:45:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T14:46:00+05:30,19.67,19.67,19.67,19.67,0,0,real
2026-04-08T14:47:00+05:30,19.64,19.64,19.64,19.64,0,0,real
2026-04-08T14:48:00+05:30,19.61,19.61,19.61,19.61,0,0,real
2026-04-08T14:49:00+05:30,19.68,19.68,19.68,19.68,0,0,real
2026-04-08T14:50:00+05:30,19.76,19.76,19.76,19.76,0,0,real
